,sport,dport,seq,ask,dataofs,window,chksum,timestamp,class2
32,434,34552,163115500,2512386776,8,507,41916,"(1868999163, 3172724601)",1
33,56082,443,1021702873,1875782921,8,501,10258,"(755911364, 69840137)",2
34,443,56082,1875782921,1021702874,8,501,30372,"(69850362, 755881024)",1
35,49246,443,1952795711,436120583,8,1811,62028,"(2456176255, 2822866345)",0
36,443,49246,436120583,1952795928,8,8782,30738,"(2822891321, 2456176255)",0
37,443,49246,436120583,1952795928,8,8782,37931,"(2822891321, 2456176255)",0
38,49246,443,1952795928,436120672,8,1811,37386,"(2456176489, 2822891321)",0
39,34552,434,2512386776,163115500,8,501,59159,"(3172725995, 1868999163)",2
40,34552,434,2512386929,163115500,8,501,14190,"(3172726047, 1868999163)",2
41,34552,434,2512386988,163115500,8,501,51172,"(3172726047, 1868999163)",2
42,434,34552,163115500,2512386929,8,530,39997,"(1868999512, 3172725995)",1
43,434,34552,163115500,2512386929,8,530,31975,"(1868999517, 3172725995)",1
44,34552,434,2512388132,163115592,8,501,38643,"(3172726078, 1868999517)",2
45,434,34552,163115592,2512388132,8,552,38615,"(1868999525, 3172726047)",1
46,434,34552,163115592,2512388132,8,552,45724,"(1868999531, 3172726047)",1
47,34552,434,2512388132,163115707,8,501,38294,"(3172726298, 1868999531)",2
48,434,34552,163115707,2512388132,8,552,44195,"(1868999556, 3172726078)",1
49,34552,434,2512388132,163115809,8,501,38167,"(3172726298, 1868999556)",2
50,434,34552,163115809,2512388132,8,552,35066,"(1868999615, 3172726298)",1
51,34552,434,2512388132,163115917,8,501,37800,"(3172726498, 1868999615)",2
52,34552,434,2512388132,163115917,8,501,54977,"(3172726534, 1868999615)",2
53,434,34552,163115917,2512388132,8,552,55276,"(1868999657, 3172726498)",1
54,34552,434,2512388238,163116055,8,501,27501,"(3172726709, 1868999657)",2
55,434,34552,163116055,2512388132,11,575,12130,"(1868999690, 3172726498)",1
56,34552,434,2512388132,163116055,8,501,54390,"(3172726908, 1868999690)",2
57,434,34552,163116055,2512388353,8,575,36832,"(1868999740, 3172726908)",1
58,34552,434,2512388353,163116055,8,501,59478,"(3172727269, 1868999740)",2
59,434,34552,163116055,2512388449,8,575,36284,"(1868999831, 3172727269)",1
60,34552,434,2512388449,163116055,8,501,28194,"(3172729272, 1868999831)",2
61,34552,434,2512388508,163116055,8,501,48671,"(3172729272, 1868999831)",2
62,34552,434,2512388508,163116055,8,501,48269,"(3172729674, 1868999831)",2
63,434,34552,163116055,2512388508,8,575,33713,"(1869000340, 3172729272)",1
64,434,34552,163116055,2512389620,8,598,32578,"(1869000340, 3172729272)",1
65,434,34552,163116055,2512389620,8,598,28590,"(1869000344, 3172729272)",1
66,37060,434,3216009582,3188306480,8,8193,15849,"(3172729723, 1868985691)",1
67,34552,434,2512389620,163116170,8,501,32095,"(3172729733, 1869000344)",2
68,434,34552,163116170,2512389620,8,598,32911,"(1869000431, 3172729272)",1
69,34552,434,2512389620,163116278,8,501,31890,"(3172729743, 1869000431)",2
70,434,34552,163116278,2512389620,11,598,4941,"(1869000432, 3172729674)",1
71,434,34552,163116170,2512389620,8,598,32506,"(1869000434, 3172729674)",1
72,34552,434,2512389620,163116278,11,501,18815,"(3172729750, 1869000434)",2
73,34552,434,2512389620,163116278,8,501,63287,"(3172729771, 1869000434)",2
74,434,37060,3188306480,3216009650,8,369,49882,"(1869000446, 3172729723)",1
75,37060,434,3216009650,3188306548,8,8193,21758,"(3172729790, 1869000446)",1
76,434,34552,163116278,2512389726,8,598,31631,"(1869000459, 3172729771)",1
77,34552,434,2512389726,163116278,8,501,42999,"(3172730071, 1869000459)",2
78,434,34552,163116278,2512389822,8,598,31161,"(1869000533, 3172730071)",1
79,434,34552,163116278,2512389822,8,598,22160,"(1869000538, 3172730071)",1
80,34552,434,2512389822,163116416,8,501,51252,"(3172730191, 1869000538)",2
81,434,34552,163116416,2512389937,8,598,30749,"(1869000572, 3172730191)",1
82,434,34552,163116416,2512389937,8,598,23275,"(1869001559, 3172730191)",1
83,34552,434,2512389937,163116549,8,501,25596,"(3172734321, 1869001559)",2
84,34552,434,2512389937,163116549,8,501,28932,"(3172734479, 1869001559)",2
85,34552,434,2512390045,163116549,8,501,27326,"(3172734542, 1869001559)",2
86,34552,434,2512390104,163116549,8,501,7403,"(3172734542, 1869001559)",2
87,434,34552,163116549,2512390045,8,598,25156,"(1869001636, 3172734479)",1
88,434,34552,163116549,2512390104,8,598,25021,"(1869001649, 3172734542)",1
89,434,34552,163116549,2512391298,8,620,23805,"(1869001649, 3172734542)",1
90,434,34552,163116549,2512391298,8,620,30530,"(1869001653, 3172734542)",1
91,34552,434,2512391298,163116664,8,501,23725,"(3172734622, 1869001653)",2
92,434,34552,163116664,2512391298,8,620,10520,"(1869001742, 3172734622)",1
93,34552,434,2512391298,163116774,8,501,23048,"(3172735100, 1869001742)",2
94,434,34552,163116774,2512391298,8,620,10569,"(1869001760, 3172734622)",1
95,34552,434,2512391298,163116912,8,501,22892,"(3172735100, 1869001760)",2
96,34552,434,2512391298,163116912,8,501,39626,"(3172735136, 1869001760)",2
97,34552,434,2512391406,163116912,8,501,62844,"(3172735136, 1869001760)",2
98,434,34552,163116912,2512391521,8,620,22477,"(1869001797, 3172735136)",1
99,56082,443,1021702873,1875782921,8,501,55327,"(755921605, 69850362)",2
100,443,56082,1875782921,1021702874,8,501,20132,"(69860602, 755881024)",1
101,434,34552,163116912,2512391521,8,620,38881,"(1869002251, 3172735136)",1
102,34552,434,2512391521,163116999,8,501,20001,"(3172737190, 1869002251)",2
103,34552,434,2512391521,163116999,8,501,43857,"(3172737747, 1869002251)",2
104,434,34552,163116999,2512391617,8,620,19018,"(1869002462, 3172737747)",1
105,37380,434,3816577706,2926336464,8,501,5431,"(1540266478, 229826371)",1
106,434,37380,2926336464,3816577774,8,441,3368,"(229841124, 1540266478)",1
107,37380,434,3816577774,2926336532,8,501,34570,"(1540266566, 229841124)",1
108,34552,434,2512391617,163116999,8,501,42771,"(3172742882, 1869002462)",2
109,34552,434,2512391676,163116999,8,501,36307,"(3172742882, 1869002462)",2
110,434,34552,163116999,2512391676,8,620,12548,"(1869003738, 3172742882)",1
111,434,34552,163116999,2512392902,8,643,11298,"(1869003739, 3172742882)",1
112,434,34552,163116999,2512392902,8,643,11998,"(1869003744, 3172742882)",1
113,34552,434,2512392902,163117114,8,501,11115,"(3172743087, 1869003744)",2
114,434,34552,163117114,2512392902,8,643,44249,"(1869003831, 3172743087)",1
115,34552,434,2512392902,163117224,8,501,10507,"(3172743498, 1869003831)",2
116,34552,434,2512392902,163117224,8,501,63535,"(3172743536, 1869003831)",2
117,434,34552,163117224,2512393010,8,643,10141,"(1869003909, 3172743536)",1
118,434,34552,163117224,2512393010,8,643,52352,"(1869003917, 3172743536)",1
119,34552,434,2512393010,163117362,8,501,30780,"(3172743708, 1869003917)",2
120,53026,434,2335938084,4291595730,8,501,60953,"(3172743730, 1868993581)",1
121,434,34552,163117362,2512393125,8,643,9685,"(1869003940, 3172743708)",1
122,434,53026,4291595730,2335938152,8,387,56219,"(1869003946, 3172743730)",1
123,434,53026,4291595730,2335938152,8,387,6439,"(1869003957, 3172743730)",1
124,53026,434,2335938152,4291595798,8,501,55849,"(3172743907, 1869003957)",1
125,56082,443,1021702873,1875782921,8,501,34847,"(755931845, 69860602)",2
126,443,56082,1875782921,1021702874,8,501,9878,"(69870856, 755881024)",1
127,57292,443,2763963966,3123217403,8,501,30780,"(94331413, 2575641937)",1
128,443,57292,3123217403,2763964005,8,135,24147,"(2575700104, 94331413)",1
129,443,57292,3123217403,2763964005,8,135,52776,"(2575700106, 94331413)",1
130,57292,443,2763964005,3123217442,8,501,23451,"(94331702, 2575700106)",1
131,40810,434,2350305094,877775898,8,501,310,"(3172747734, 1868990229)",0
132,34552,434,2512393125,163117362,8,501,64133,"(3172747844, 1869003940)",2
133,434,40810,877775898,2350305162,8,271,19313,"(1869004947, 3172747734)",0
134,434,40810,877775898,2350305162,8,271,12683,"(1869004951, 3172747734)",0
135,40810,434,2350305162,877775966,8,501,18855,"(3172747890, 1869004951)",0
136,434,34552,163117362,2512393221,8,643,4419,"(1869004974, 3172747844)",1
137,34552,434,2512393221,163117362,8,501,56604,"(3172748983, 1869004974)",2
138,34552,434,2512393280,163117362,8,501,54387,"(3172748983, 1869004974)",2
139,34552,434,2512394392,163117362,8,501,29653,"(3172749086, 1869004974)",2
140,434,34552,163117362,2512393280,8,643,2936,"(1869005259, 3172748983)",1
141,434,34552,163117362,2512394392,8,665,1802,"(1869005259, 3172748983)",1
142,434,34552,163117362,2512394392,8,665,30220,"(1869005264, 3172748983)",1
143,34552,434,2512394488,163117477,8,501,1599,"(3172749134, 1869005264)",2
144,434,34552,163117477,2512394488,8,665,1451,"(1869005296, 3172749086)",1
145,434,34552,163117477,2512394488,8,665,18708,"(1869005344, 3172749134)",1
146,34552,434,2512394488,163117587,8,501,1107,"(3172749436, 1869005344)",2
147,34552,434,2512394488,163117587,8,501,24272,"(3172749486, 1869005344)",2
148,34552,434,2512394596,163117587,8,501,27412,"(3172749488, 1869005344)",2
149,34552,434,2512394692,163117587,8,501,31155,"(3172749545, 1869005344)",2
150,34552,434,2512394751,163117587,8,501,59533,"(3172749545, 1869005344)",2
151,434,34552,163117587,2512394596,8,665,744,"(1869005385, 3172749486)",1
152,434,34552,163117587,2512394692,8,665,646,"(1869005385, 3172749488)",1
153,434,34552,163117587,2512394692,8,665,53681,"(1869005396, 3172749488)",1
154,34552,434,2512395863,163117725,8,501,64899,"(3172749614, 1869005396)",2
155,434,34552,163117725,2512394692,8,665,22499,"(1869005399, 3172749488)",1
156,34552,434,2512395863,163117817,8,501,64804,"(3172749614, 1869005399)",2
157,434,34552,163117817,2512395863,8,688,64685,"(1869005400, 3172749545)",1
158,34552,434,2512395863,163117817,8,501,55473,"(3172749633, 1869005400)",2
159,434,34552,163117817,2512395863,8,688,14137,"(1869005404, 3172749545)",1
160,34552,434,2512395978,163117932,8,501,64498,"(3172749685, 1869005404)",2
161,34552,434,2512395978,163117932,8,501,60218,"(3172749831, 1869005404)",2
162,34552,434,2512396037,163117932,8,501,31588,"(3172749831, 1869005404)",2
163,434,34552,163117932,2512395978,8,688,64335,"(1869005432, 3172749633)",1
164,34552,434,2512397183,163117932,8,501,38355,"(3172749881, 1869005432)",2
165,434,34552,163117932,2512396037,8,688,64039,"(1869005471, 3172749831)",1
166,434,34552,163117932,2512397183,8,711,62870,"(1869005471, 3172749831)",1
167,434,34552,163117932,2512397183,8,711,43341,"(1869005475, 3172749831)",1
168,34552,434,2512397279,163118047,8,501,62786,"(3172749910, 1869005475)",2
169,434,34552,163118047,2512397279,8,711,6703,"(1869005493, 3172749881)",1
170,34552,434,2512397279,163118185,8,501,62382,"(3172750158, 1869005493)",2
171,434,34552,163118185,2512397279,8,711,65499,"(1869005498, 3172749881)",1
172,34552,434,2512397279,163118295,8,501,62267,"(3172750158, 1869005498)",2
173,34552,434,2512397279,163118295,8,501,19067,"(3172750186, 1869005498)",2
174,34552,434,2512397394,163118295,8,501,27934,"(3172750187, 1869005498)",2
175,434,34552,163118295,2512397502,8,711,61742,"(1869005562, 3172750186)",1
176,434,34552,163118295,2512397502,8,711,30420,"(1869005571, 3172750186)",1
177,434,34552,163118405,2512397502,8,711,54569,"(1869005613, 3172750186)",1
178,34552,434,2512397502,163118543,8,501,61417,"(3172750464, 1869005571)",2
179,34552,434,2512397502,163118543,8,501,30525,"(3172750493, 1869005571)",2
180,34552,434,2512397610,163118543,8,501,22516,"(3172750500, 1869005571)",2
181,434,34552,163118543,2512397725,8,711,60888,"(1869005638, 3172750493)",1
182,34552,434,2512397725,163118543,8,501,49069,"(3172750666, 1869005638)",2
183,34552,434,2512397784,163118543,8,501,64799,"(3172750666, 1869005638)",2
184,46392,434,312890202,2008387475,8,501,32533,"(3172750736, 1868993581)",1
185,434,34552,163118543,2512398962,8,733,59414,"(1869005680, 3172750666)",1
186,434,34552,163118543,2512398962,8,733,63799,"(1869005684, 3172750666)",1
187,34552,434,2512398962,163118658,8,501,59404,"(3172750789, 1869005684)",2
188,434,46392,2008387475,312890270,8,420,5349,"(1869005698, 3172750736)",0
189,34552,434,2512398962,163118658,8,501,39252,"(3172750921, 1869005684)",2
190,434,46392,2008387475,312890270,8,420,28542,"(1869005714, 3172750736)",0
191,46392,434,312890270,2008387543,8,501,4995,"(3172750925, 1869005714)",1
192,434,34552,163118658,2512399058,8,733,58873,"(1869005755, 3172750921)",1
193,434,34552,163118658,2512399058,8,733,52776,"(1869005769, 3172750921)",1
194,34552,434,2512399058,163118768,8,501,58814,"(3172751088, 1869005769)",2
195,34552,434,2512399058,163118768,8,501,19125,"(3172751122, 1869005769)",2
196,434,34552,163118768,2512399166,8,733,58415,"(1869005794, 3172751122)",1
197,434,34552,163118768,2512399166,8,733,910,"(1869005809, 3172751122)",1
198,34552,434,2512399166,163118906,8,501,39697,"(3172751294, 1869005809)",2
199,34552,434,2512399262,163118906,8,501,40040,"(3172751311, 1869005809)",2
200,34552,434,2512399377,163118906,8,501,26627,"(3172751349, 1869005809)",2
201,34552,434,2512399436,163118906,8,501,62417,"(3172751349, 1869005809)",2
202,434,34552,163118906,2512399262,8,733,57966,"(1869005837, 3172751294)",1
203,434,34552,163118906,2512399377,8,733,57830,"(1869005841, 3172751311)",1
204,34552,434,2512400548,163118906,8,501,15274,"(3172751656, 1869005841)",2
205,34552,434,2512400644,163118906,8,501,20392,"(3172751706, 1869005841)",2
206,34552,434,2512400703,163118906,8,501,8682,"(3172751706, 1869005841)",2
207,434,34552,163118906,2512399377,11,756,7737,"(1869005927, 3172751311)",0
208,34552,434,2512399377,163118906,8,501,1497,"(3172751719, 1869005927)",2
209,434,34552,163118906,2512399377,11,779,7642,"(1869005940, 3172751311)",0
210,434,34552,163118906,2512399377,11,801,6475,"(1869005940, 3172751311)",0
211,434,34552,163118906,2512401848,8,824,54758,"(1869005943, 3172751719)",0
212,434,34552,163118906,2512401848,8,824,64357,"(1869005947, 3172751719)",0
213,434,34552,163119021,2512401848,8,824,47228,"(1869005948, 3172751719)",0
214,34552,434,2512401848,163119136,8,501,54672,"(3172751894, 1869005947)",2
215,34552,434,2512401848,163119136,8,501,27974,"(3172752072, 1869005947)",2
216,34552,434,2512401944,163119136,8,501,110,"(3172752117, 1869005947)",2
217,34552,434,2512402003,163119136,8,501,58606,"(3172752117, 1869005947)",2
218,434,34552,163119021,2512401848,8,824,47152,"(1869006024, 3172751719)",0
219,34552,434,2512403115,163119136,11,501,34326,"(3172752122, 1869006024)",2
220,434,34552,163119136,2512401944,8,824,9764,"(1869006041, 3172752072)",0
221,34552,434,2512403115,163119246,8,501,52792,"(3172752303, 1869006041)",2
222,434,34552,163119246,2512403115,8,846,52631,"(1869006043, 3172752117)",0
223,434,34552,163119246,2512403115,8,846,45539,"(1869006048, 3172752122)",0
224,34552,434,2512403115,163119361,8,501,52670,"(3172752303, 1869006048)",2
225,34552,434,2512403115,163119361,8,501,56885,"(3172752435, 1869006048)",2
226,434,34552,163119361,2512403115,8,846,20083,"(1869006101, 3172752303)",0
227,34552,434,2512403223,163119471,8,501,52262,"(3172752440, 1869006101)",2
228,34552,434,2512403223,163119471,8,501,20523,"(3172752460, 1869006101)",2
229,34552,434,2512403331,163119471,8,501,63847,"(3172752492, 1869006101)",2
230,34552,434,2512403390,163119471,8,501,622,"(3172752492, 1869006101)",2
231,434,34552,163119471,2512403115,8,846,27699,"(1869006118, 3172752303)",0
232,34552,434,2512404518,163119718,8,501,29757,"(3172752501, 1869006118)",2
233,34552,434,2512404633,163119718,8,501,44096,"(3172752502, 1869006118)",2
234,34552,434,2512404748,163119718,8,501,45613,"(3172752524, 1869006118)",2
235,434,34552,163119718,2512403223,8,846,63983,"(1869006128, 3172752435)",0
236,34552,434,2512404844,163119856,8,501,49317,"(3172752536, 1869006128)",2
237,434,34552,163119856,2512404518,8,869,50158,"(1869006137, 3172752460)",0
238,434,34552,163119856,2512404748,8,869,49886,"(1869006138, 3172752501)",0
239,434,34552,163119856,2512404748,8,869,513,"(1869006141, 3172752501)",0
240,434,34552,163119971,2512404959,8,869,49528,"(1869006147, 3172752524)",0
241,434,34552,163119971,2512404959,8,869,24805,"(1869006158, 3172752524)",0
242,34552,434,2512404959,163120081,8,501,49599,"(3172752717, 1869006141)",2
243,34552,434,2512404959,163120081,8,501,16905,"(3172752758, 1869006141)",2
244,34552,434,2512405055,163120081,8,501,64771,"(3172752809, 1869006141)",2
245,434,34552,163120081,2512405055,8,869,49021,"(1869006214, 3172752758)",0
246,434,34552,163120081,2512405163,8,869,48859,"(1869006217, 3172752809)",0
247,34552,434,2512405163,163120081,8,501,65514,"(3172752921, 1869006217)",2
248,434,34552,163120081,2512405163,8,869,59797,"(1869006226, 3172752809)",0
249,34552,434,2512405259,163120191,8,501,18001,"(3172752959, 1869006226)",2
250,434,34552,163120191,2512405163,8,869,18780,"(1869006240, 3172752809)",0
251,34552,434,2512405367,163120329,8,501,9751,"(3172752975, 1869006240)",2
252,34552,434,2512405482,163120329,8,501,61044,"(3172753121, 1869006240)",2
253,34552,434,2512405541,163120329,8,501,24916,"(3172753121, 1869006240)",2
254,434,34552,163120329,2512405367,8,869,48259,"(1869006253, 3172752921)",0
255,434,34552,163120329,2512405482,8,869,48075,"(1869006268, 3172752975)",0
256,34552,434,2512406653,163120329,8,501,12406,"(3172753151, 1869006268)",2
257,34552,434,2512406712,163120329,8,501,17821,"(3172753151, 1869006268)",2
258,34552,434,2512407824,163120329,8,501,44836,"(3172753168, 1869006268)",2
259,34552,434,2512407883,163120329,8,501,2831,"(3172753168, 1869006268)",2
260,434,34552,163120329,2512406653,8,892,46709,"(1869006294, 3172753121)",0
261,434,34552,163120329,2512406653,8,892,15752,"(1869006298, 3172753121)",0
262,434,34552,163120444,2512407824,8,914,45364,"(1869006301, 3172753151)",0
263,434,34552,163120444,2512408979,8,937,44165,"(1869006305, 3172753168)",0
264,434,34552,163120444,2512408979,8,937,4769,"(1869006305, 3172753168)",0
265,34552,434,2512408979,163120559,8,501,44429,"(3172753232, 1869006298)",2
266,434,34552,163120559,2512408979,8,937,54694,"(1869006310, 3172753168)",0
267,34552,434,2512408979,163120674,8,501,44237,"(3172753297, 1869006310)",2
268,434,34552,163120674,2512408979,8,937,64486,"(1869006384, 3172753297)",0
269,34552,434,2512408979,163120784,8,501,43802,"(3172753548, 1869006384)",2
270,34552,434,2512408979,163120784,8,501,57973,"(3172753579, 1869006384)",2
271,34552,434,2512409087,163120784,8,501,6724,"(3172753698, 1869006384)",2
272,434,34552,163120784,2512408979,8,937,59718,"(1869006401, 3172753548)",0
273,434,34552,163120922,2512408979,8,937,34152,"(1869006401, 3172753548)",0
274,434,40810,877775966,2350305162,8,271,18667,"(1869006410, 3172747890)",0
275,40810,434,2350305162,877776058,8,501,11491,"(3172753703, 1869006410)",0
276,434,40810,877776058,2350305162,8,271,6492,"(1869006410, 3172747890)",0
277,40810,434,2350305162,877776089,8,501,11460,"(3172753703, 1869006410)",0
278,434,40810,877776089,2350305162,8,271,17502,"(1869006410, 3172747890)",0
279,434,34552,163121060,2512409087,8,937,32771,"(1869006411, 3172753579)",0
280,34552,434,2512409183,163121198,8,501,43012,"(3172753703, 1869006401)",2
281,40810,434,2350305162,877776090,8,501,23789,"(3172753703, 1869006410)",0
282,40810,434,2350305230,877776090,8,501,11387,"(3172753703, 1869006410)",0
283,34552,434,2512409183,163121198,8,501,43166,"(3172753710, 1869006401)",2
284,34552,434,2512409298,163121198,8,501,32404,"(3172753712, 1869006401)",2
285,34552,434,2512409413,163121198,8,501,26037,"(3172753714, 1869006401)",2
286,434,34552,163121198,2512409298,8,937,42426,"(1869006441, 3172753698)",0
287,434,34552,163121198,2512409413,8,937,30773,"(1869006442, 3172753712)",0
288,34552,434,2512409528,163121308,8,501,40957,"(3172753967, 1869006442)",2
289,34552,434,2512409528,163121308,8,501,40807,"(3172754117, 1869006442)",2
290,434,34552,163121308,2512409413,8,937,44937,"(1869006501, 3172753712)",0
291,434,34552,163121418,2512409413,11,960,39569,"(1869006505, 3172753712)",0
292,34552,434,2512409636,163121418,8,501,50967,"(3172754151, 1869006501)",2
293,434,34552,163121418,2512409413,13,960,42750,"(1869006542, 3172753712)",0
294,434,34552,163121418,2512409413,11,982,39393,"(1869006551, 3172753712)",0
295,34552,434,2512409413,163121418,8,501,25030,"(3172754351, 1869006551)",2
296,434,34552,163121418,2512409744,8,982,40902,"(1869006601, 3172754351)",0
297,34552,434,2512409744,163121418,8,501,11047,"(3172754929, 1869006601)",2
298,34552,434,2512409840,163121418,8,501,7929,"(3172754943, 1869006601)",2
299,34552,434,2512409936,163121418,8,501,26753,"(3172754996, 1869006601)",2
300,34552,434,2512409995,163121418,8,501,20824,"(3172754996, 1869006601)",2
301,434,34552,163121418,2512409840,8,982,40084,"(1869006745, 3172754929)",0
302,434,34552,163121418,2512409936,8,982,39970,"(1869006749, 3172754943)",0
303,34552,434,2512411157,163121418,8,501,37447,"(3172755018, 1869006749)",2
304,34552,434,2512411216,163121418,8,501,15185,"(3172755018, 1869006749)",2
305,34552,434,2512411216,163121418,8,501,14866,"(3172755337, 1869006749)",2
306,434,34552,163121418,2512409995,8,982,39844,"(1869006763, 3172754996)",0
307,434,34552,163121418,2512411157,8,1005,38659,"(1869006763, 3172754996)",0
308,434,34552,163121418,2512411157,8,1005,42026,"(1869006767, 3172754996)",0
309,434,34552,163121533,2512412312,8,1027,37340,"(1869006768, 3172755018)",0
310,434,34552,163121533,2512412312,8,1027,26951,"(1869006774, 3172755018)",0
311,34552,434,2512412312,163121648,8,501,37427,"(3172755343, 1869006767)",2
312,434,34552,163121648,2512412312,11,1027,30041,"(1869006848, 3172755337)",0
313,47922,434,2531603996,2949981601,8,501,9008,"(1538464989, 229390440)",1
314,47944,434,3606378754,1155864771,8,502,14217,"(1538464992, 229390490)",1
315,434,47912,4053684166,1518446442,11,227,35265,"(229390634, 1538464522)",2
316,434,39074,127940315,3831517328,11,297,5071,"(229390646, 1538464586)",0
317,434,47930,1719665694,1806838571,10,28960,26463,"(229390680, 1538463713)",2
318,47930,434,1806839142,1719665695,8,502,65301,"(1538464994, 229390428)",0
319,434,47930,1719665694,1806838571,10,28960,26463,"(229390680, 1538463713)",2
320,434,47922,2949981341,2531603996,8,227,7968,"(229390712, 1538463757)",1
321,47922,434,2531604122,2949981601,11,501,32451,"(1538464994, 229390712)",1
322,434,47944,1155864770,3606378754,10,28960,14838,"(229390742, 1538463963)",2
323,47944,434,3606379325,1155864771,8,502,53782,"(1538465138, 229390490)",1
324,434,47922,2949981601,2531604122,8,227,60964,"(229390746, 1538464989)",1
325,47922,434,2531604122,2949981859,8,501,23824,"(1538465138, 229390746)",1
326,47944,434,3606379325,1155864771,8,502,53712,"(1538465207, 229390490)",1
327,47958,434,2911642563,0,10,64240,20052,"(1538465344, 0)",3
328,47972,434,2914967316,0,10,64240,37319,"(1538465595, 0)",3
329,434,47912,4053684166,1518446568,8,227,48877,"(229390746, 1538464986)",2
330,434,47930,1719665695,1806839142,8,227,26645,"(229390746, 1538464982)",0
331,47930,434,1806839142,1719665851,8,501,64209,"(1538465613, 229390746)",0
332,434,47912,4053684166,1518446568,8,227,7764,"(229390746, 1538464986)",2
333,434,47944,1155864771,3606379325,8,227,15059,"(229390747, 1538464992)",0
334,434,47944,1155864928,3606379326,8,227,53507,"(229390813, 1538465207)",0
335,434,47958,3788507281,2911642564,10,28960,42514,"(229390835, 1538465344)",2
336,47958,434,2911642564,3788507282,8,502,17147,"(1538465614, 229390835)",1
337,47930,434,1806839142,1719665851,8,501,59865,"(1538465614, 229390746)",0
338,47930,434,1806839193,1719665851,8,501,14937,"(1538465614, 229390746)",0
339,47958,434,2911642564,3788507282,8,502,48569,"(1538465617, 229390835)",1
340,47912,434,1518446568,4053684424,8,501,23670,"(1538465617, 229390746)",1
341,434,47972,2381846460,2914967317,10,28960,11764,"(229390898, 1538465595)",1
342,47972,434,2914967317,2381846461,8,502,52036,"(1538465761, 229390898)",1
343,434,47958,3788507282,2911643135,8,227,53183,"(229390903, 1538465617)",1
344,47958,434,2911643135,3788507438,8,501,16205,"(1538465762, 229390903)",1
345,47972,434,2914967317,2381846461,8,502,6995,"(1538465764, 229390898)",1
346,47958,434,2911643135,3788507438,8,501,33608,"(1538465765, 229390903)",1
347,47972,434,2914967317,2381846461,8,502,6446,"(1538466313, 229390898)",1
348,47958,434,2911643135,3788507438,8,501,32868,"(1538466505, 229390903)",1
349,47912,434,1518446568,4053684424,8,501,22590,"(1538466697, 229390746)",1
350,39074,434,3831517328,127940315,8,501,49689,"(1538466881, 229390646)",0
351,39074,434,3831517496,127940315,8,501,11290,"(1538466881, 229390646)",0
352,47910,434,3378816269,2139350363,8,502,10660,"(1538466885, 229390052)",1
353,47922,434,2531604122,2949981859,8,501,18725,"(1538466893, 229390746)",1
354,47958,434,2911643135,3788507438,8,501,32068,"(1538467305, 229390903)",1
355,434,47930,1719665851,1806839457,8,227,64010,"(229390903, 1538465614)",0
356,434,47912,4053684424,1518446810,8,227,47589,"(229390903, 1538465617)",2
